-5.000000;3.380532
-4.990000;3.509167
-4.980000;3.647159
-4.970000;3.795599
-4.960000;3.955753
-4.950000;4.129101
-4.940000;4.317382
-4.930000;4.522657
-4.920000;4.747382
-4.910000;4.994511
-4.900000;5.267628
-4.890000;5.571125
-4.880000;5.910441
-4.870000;6.292397
-4.860000;6.725664
-4.850000;7.221433
-4.840000;7.794409
-4.830000;8.464299
-4.820000;9.258143
-4.810000;10.214081
-4.800000;11.387689
-4.790000;12.863249
-4.780000;14.775040
-4.770000;17.350913
-4.760000;21.011153
-4.750000;26.626639
-4.740000;36.347615
-4.730000;57.358795
-4.720000;139.738465
-4.710000;NaN
-4.700000;-82.823599
-4.690000;-45.030760
-4.680000;-30.995226
-4.670000;-23.639495
-4.660000;-19.105972
-4.650000;-16.030123
-4.640000;-13.805492
-4.630000;-12.121220
-4.620000;-10.801441
-4.610000;-9.739160
-4.600000;-8.865538
-4.590000;-8.134269
-4.580000;-7.513061
-4.570000;-6.978701
-4.560000;-6.514076
-4.550000;-6.106295
-4.540000;-5.745457
-4.530000;-5.423837
-4.520000;-5.135314
-4.510000;-4.874981
-4.500000;-4.638852
-4.490000;-4.423661
-4.480000;-4.226704
-4.470000;-4.045722
-4.460000;-3.878815
-4.450000;-3.724373
-4.440000;-3.581022
-4.430000;-3.447584
-4.420000;-3.323040
-4.410000;-3.206507
-4.400000;-3.097215
-4.390000;-2.994490
-4.380000;-2.897739
-4.370000;-2.806436
-4.360000;-2.720119
-4.350000;-2.637580
-4.340000;-2.560053
-4.330000;-2.486397
-4.320000;-2.416315
-4.310000;-2.349539
-4.300000;-2.285830
-4.290000;-2.224968
-4.280000;-2.166756
-4.270000;-2.111013
-4.260000;-2.057574
-4.250000;-2.006291
-4.240000;-1.957025
-4.230000;-1.909650
-4.220000;-1.864051
-4.210000;-1.820121
-4.200000;-1.777761
-4.190000;-1.736881
-4.180000;-1.697397
-4.170000;-1.659232
-4.160000;-1.622312
-4.150000;-1.586570
-4.140000;-1.551946
-4.130000;-1.518379
-4.120000;-1.485817
-4.110000;-1.454208
-4.100000;-1.423505
-4.090000;-1.393664
-4.080000;-1.364644
-4.070000;-1.336405
-4.060000;-1.308911
-4.050000;-1.282127
-4.040000;-1.256021
-4.030000;-1.230563
-4.020000;-1.205724
-4.010000;-1.181477
-4.000000;-1.157796
-3.990000;-1.134657
-3.980000;-1.112037
-3.970000;-1.089915
-3.960000;-1.068269
-3.950000;-1.047082
-3.940000;-1.026333
-3.930000;-1.006006
-3.920000;-0.986084
-3.910000;-0.966551
-3.900000;-0.947392
-3.890000;-0.928592
-3.880000;-0.910139
-3.870000;-0.892018
-3.860000;-0.874218
-3.850000;-0.856726
-3.840000;-0.839531
-3.830000;-0.822623
-3.820000;-0.805990
-3.810000;-0.789623
-3.800000;-0.773513
-3.790000;-0.757650
-3.780000;-0.742026
-3.770000;-0.726631
-3.760000;-0.711459
-3.750000;-0.696501
-3.740000;-0.681750
-3.730000;-0.667198
-3.720000;-0.652840
-3.710000;-0.638667
-3.700000;-0.624675
-3.690000;-0.610856
-3.680000;-0.597205
-3.670000;-0.583716
-3.660000;-0.570451
-3.650000;-0.557272
-3.640000;-0.544239
-3.630000;-0.531347
-3.620000;-0.518591
-3.610000;-0.505967
-3.600000;-0.493470
-3.590000;-0.481095
-3.580000;-0.468839
-3.570000;-0.456698
-3.560000;-0.444667
-3.550000;-0.432742
-3.540000;-0.420921
-3.530000;-0.409198
-3.520000;-0.397571
-3.510000;-0.386036
-3.500000;-0.374590
-3.490000;-0.363229
-3.480000;-0.351951
-3.470000;-0.340751
-3.460000;-0.329628
-3.450000;-0.318578
-3.440000;-0.307598
-3.430000;-0.296685
-3.420000;-0.285837
-3.410000;-0.275050
-3.400000;-0.264323
-3.390000;-0.253653
-3.380000;-0.243036
-3.370000;-0.232471
-3.360000;-0.221955
-3.350000;-0.211486
-3.340000;-0.201061
-3.330000;-0.190678
-3.320000;-0.180334
-3.310000;-0.170027
-3.300000;-0.159756
-3.290000;-0.149517
-3.280000;-0.139309
-3.270000;-0.129129
-3.260000;-0.118976
-3.250000;-0.108847
-3.240000;-0.098740
-3.230000;-0.088652
-3.220000;-0.078583
-3.210000;-0.068530
-3.200000;-0.058490
-3.190000;-0.048462
-3.180000;-0.038444
-3.170000;-0.028433
-3.160000;-0.018429
-3.150000;-0.008428
-3.140000;0.001593
-3.130000;0.011593
-3.120000;0.021596
-3.110000;0.031603
-3.100000;0.041617
-3.090000;0.051638
-3.080000;0.061671
-3.070000;0.071715
-3.060000;0.081774
-3.050000;0.091850
-3.040000;0.101944
-3.030000;0.112058
-3.020000;0.122195
-3.010000;0.132357
-3.000000;0.142546
-2.990000;0.152764
-2.980000;0.163013
-2.970000;0.173296
-2.960000;0.183614
-2.950000;0.193972
-2.940000;0.204369
-2.930000;0.214808
-2.920000;0.225292
-2.910000;0.235824
-2.900000;0.246405
-2.890000;0.257039
-2.880000;0.267728
-2.870000;0.278474
-2.860000;0.289279
-2.850000;0.300148
-2.840000;0.311082
-2.830000;0.322085
-2.820000;0.333158
-2.810000;0.344305
-2.800000;0.355530
-2.790000;0.366835
-2.780000;0.378222
-2.770000;0.389697
-2.760000;0.401261
-2.750000;0.412918
-2.740000;0.424672
-2.730000;0.436527
-2.720000;0.448485
-2.710000;0.460551
-2.700000;0.472729
-2.690000;0.485022
-2.680000;0.497435
-2.670000;0.509973
-2.660000;0.522639
-2.650000;0.535438
-2.640000;0.548375
-2.630000;0.561454
-2.620000;0.574682
-2.610000;0.588062
-2.600000;0.601601
-2.590000;0.615304
-2.580000;0.629176
-2.570000;0.643224
-2.560000;0.657455
-2.550000;0.671874
-2.540000;0.686487
-2.530000;0.701304
-2.520000;0.716329
-2.510000;0.731572
-2.500000;0.747039
-2.490000;0.762740
-2.480000;0.778660
-2.470000;0.794850
-2.460000;0.811299
-2.450000;0.828017
-2.440000;0.845014
-2.430000;0.862301
-2.420000;0.879889
-2.410000;0.897789
-2.400000;0.916014
-2.390000;0.934575
-2.380000;0.953487
-2.370000;0.972763
-2.360000;0.992417
-2.350000;1.012465
-2.340000;1.032924
-2.330000;1.053810
-2.320000;1.075140
-2.310000;1.096934
-2.300000;1.119212
-2.290000;1.141994
-2.280000;1.165302
-2.270000;1.189159
-2.260000;1.213591
-2.250000;1.238624
-2.240000;1.264284
-2.230000;1.290601
-2.220000;1.317606
-2.210000;1.345333
-2.200000;1.373815
-2.190000;1.403091
-2.180000;1.433200
-2.170000;1.464185
-2.160000;1.496090
-2.150000;1.528964
-2.140000;1.562859
-2.130000;1.597830
-2.120000;1.633937
-2.110000;1.671242
-2.100000;1.709816
-2.090000;1.749731
-2.080000;1.791067
-2.070000;1.833911
-2.060000;1.878355
-2.050000;1.924499
-2.040000;1.972454
-2.030000;2.022338
-2.020000;2.074280
-2.010000;2.128421
-2.000000;2.184915
-1.990000;2.243932
-1.980000;2.305656
-1.970000;2.370291
-1.960000;2.438061
-1.950000;2.509216
-1.940000;2.584029
-1.930000;2.662806
-1.920000;2.745889
-1.910000;2.833656
-1.900000;2.926534
-1.890000;3.025003
-1.880000;3.130395
-1.870000;3.241884
-1.860000;3.360844
-1.850000;3.488079
-1.840000;3.624512
-1.830000;3.771208
-1.820000;3.929404
-1.810000;4.100541
-1.800000;4.286315
-1.790000;4.488731
-1.780000;4.710174
-1.770000;4.953513
-1.760000;5.222221
-1.750000;5.520546
-1.740000;5.853740
-1.730000;6.228380
-1.720000;6.652800
-1.710000;7.137736
-1.700000;7.697248
-1.690000;8.350117
-1.680000;9.122012
-1.670000;10.048965
-1.660000;11.183190
-1.650000;12.603321
-1.640000;14.433565
-1.630000;16.882336
-1.620000;20.328315
-1.610000;25.539456
-1.600000;34.348948
-1.590000;52.509710
-1.580000;113.177821
-1.570000;NaN
-1.560000;-95.346400
-1.550000;-48.422524
-1.540000;-32.559239
-1.530000;-24.537629
-1.520000;-19.688425
-1.510000;-16.438344
-1.500000;-14.107459
-1.490000;-12.353634
-1.480000;-10.985853
-1.470000;-9.889055
-1.460000;-8.989782
-1.450000;-8.238934
-1.440000;-7.602441
-1.430000;-7.055921
-1.420000;-6.581465
-1.410000;-6.165620
-1.400000;-5.798088
-1.390000;-5.470848
-1.380000;-5.177563
-1.370000;-4.913158
-1.360000;-4.673521
-1.350000;-4.455286
-1.340000;-4.255670
-1.330000;-4.072352
-1.320000;-3.903382
-1.310000;-3.747109
-1.300000;-3.602126
-1.290000;-3.467225
-1.280000;-3.341366
-1.270000;-3.223646
-1.260000;-3.113280
-1.250000;-3.008924
-1.240000;-2.911380
-1.230000;-2.819347
-1.220000;-2.732353
-1.210000;-2.649981
-1.200000;-2.571857
-1.190000;-2.497646
-1.180000;-2.427048
-1.170000;-2.359793
-1.160000;-2.295636
-1.150000;-2.234356
-1.140000;-2.175754
-1.130000;-2.119645
-1.120000;-2.065864
-1.110000;-2.014259
-1.100000;-1.964691
-1.090000;-1.917032
-1.080000;-1.871165
-1.070000;-1.826983
-1.060000;-1.784385
-1.050000;-1.743281
-1.040000;-1.703585
-1.030000;-1.665218
-1.020000;-1.628108
-1.010000;-1.592186
-1.000000;-1.557390
-0.990000;-1.523662
-0.980000;-1.490945
-0.970000;-1.459190
-0.960000;-1.428347
-0.950000;-1.398374
-0.940000;-1.369227
-0.930000;-1.340867
-0.920000;-1.313258
-0.910000;-1.286364
-0.900000;-1.260154
-0.890000;-1.234596
-0.880000;-1.209661
-0.870000;-1.185322
-0.860000;-1.161553
-0.850000;-1.138331
-0.840000;-1.115630
-0.830000;-1.093431
-0.820000;-1.071712
-0.810000;-1.050454
-0.800000;-1.029637
-0.790000;-1.009245
-0.780000;-0.989261
-0.770000;-0.969668
-0.760000;-0.950451
-0.750000;-0.931596
-0.740000;-0.913089
-0.730000;-0.894917
-0.720000;-0.877068
-0.710000;-0.859528
-0.700000;-0.842288
-0.690000;-0.825336
-0.680000;-0.808661
-0.670000;-0.792254
-0.660000;-0.776105
-0.650000;-0.760224
-0.640000;-0.744561
-0.630000;-0.729129
-0.620000;-0.713922
-0.610000;-0.698930
-0.600000;-0.684147
-0.590000;-0.669564
-0.580000;-0.655176
-0.570000;-0.640975
-0.560000;-0.626955
-0.550000;-0.613110
-0.540000;-0.599434
-0.530000;-0.585921
-0.520000;-0.572565
-0.510000;-0.559361
-0.500000;-0.546305
-0.490000;-0.533390
-0.480000;-0.520613
-0.470000;-0.507967
-0.460000;-0.495450
-0.450000;-0.483056
-0.440000;-0.470781
-0.430000;-0.458622
-0.420000;-0.446573
-0.410000;-0.434632
-0.400000;-0.422794
-0.390000;-0.411055
-0.380000;-0.399413
-0.370000;-0.387863
-0.360000;-0.376403
-0.350000;-0.365029
-0.340000;-0.353737
-0.330000;-0.342525
-0.320000;-0.331389
-0.310000;-0.320328
-0.300000;-0.309336
-0.290000;-0.298413
-0.280000;-0.287554
-0.270000;-0.276758
-0.260000;-0.266022
-0.250000;-0.255342
-0.240000;-0.244717
-0.230000;-0.234143
-0.220000;-0.223619
-0.210000;-0.213142
-0.200000;-0.202710
-0.190000;-0.192320
-0.180000;-0.181968
-0.170000;-0.171656
-0.160000;-0.161379
-0.150000;-0.151135
-0.140000;-0.140921
-0.130000;-0.130737
-0.120000;-0.120579
-0.110000;-0.110446
-0.100000;-0.100335
-0.090000;-0.090244
-0.080000;-0.080171
-0.070000;-0.070115
-0.060000;-0.060072
-0.050000;-0.050042
-0.040000;-0.040021
-0.030000;-0.030009
-0.020000;-0.020003
-0.010000;-0.010000
-0.000000;-0.000000
0.010000;0.010000
0.020000;0.020003
0.030000;0.030009
0.040000;0.040021
0.050000;0.050042
0.060000;0.060072
0.070000;0.070115
0.080000;0.080171
0.090000;0.090244
0.100000;0.100335
0.110000;0.110446
0.120000;0.120579
0.130000;0.130737
0.140000;0.140921
0.150000;0.151135
0.160000;0.161379
0.170000;0.171656
0.180000;0.181968
0.190000;0.192320
0.200000;0.202710
0.210000;0.213142
0.220000;0.223619
0.230000;0.234143
0.240000;0.244717
0.250000;0.255342
0.260000;0.266022
0.270000;0.276758
0.280000;0.287554
0.290000;0.298413
0.300000;0.309336
0.310000;0.320328
0.320000;0.331389
0.330000;0.342525
0.340000;0.353737
0.350000;0.365029
0.360000;0.376403
0.370000;0.387863
0.380000;0.399413
0.390000;0.411055
0.400000;0.422794
0.410000;0.434632
0.420000;0.446573
0.430000;0.458622
0.440000;0.470781
0.450000;0.483056
0.460000;0.495450
0.470000;0.507967
0.480000;0.520613
0.490000;0.533390
0.500000;0.546305
0.510000;0.559361
0.520000;0.572565
0.530000;0.585921
0.540000;0.599434
0.550000;0.613110
0.560000;0.626955
0.570000;0.640975
0.580000;0.655176
0.590000;0.669564
0.600000;0.684147
0.610000;0.698930
0.620000;0.713922
0.630000;0.729129
0.640000;0.744561
0.650000;0.760224
0.660000;0.776105
0.670000;0.792254
0.680000;0.808661
0.690000;0.825336
0.700000;0.842288
0.710000;0.859528
0.720000;0.877068
0.730000;0.894917
0.740000;0.913089
0.750000;0.931596
0.760000;0.950451
0.770000;0.969668
0.780000;0.989261
0.790000;1.009245
0.800000;1.029637
0.810000;1.050454
0.820000;1.071712
0.830000;1.093431
0.840000;1.115630
0.850000;1.138331
0.860000;1.161553
0.870000;1.185322
0.880000;1.209661
0.890000;1.234596
0.900000;1.260154
0.910000;1.286364
0.920000;1.313258
0.930000;1.340867
0.940000;1.369227
0.950000;1.398374
0.960000;1.428347
0.970000;1.459190
0.980000;1.490945
0.990000;1.523662
1.000000;1.557390
1.010000;1.592186
1.020000;1.628108
1.030000;1.665218
1.040000;1.703585
1.050000;1.743281
1.060000;1.784385
1.070000;1.826983
1.080000;1.871165
1.090000;1.917032
1.100000;1.964691
1.110000;2.014259
1.120000;2.065864
1.130000;2.119645
1.140000;2.175754
1.150000;2.234356
1.160000;2.295636
1.170000;2.359793
1.180000;2.427048
1.190000;2.497646
1.200000;2.571857
1.210000;2.649981
1.220000;2.732353
1.230000;2.819347
1.240000;2.911380
1.250000;3.008924
1.260000;3.113280
1.270000;3.223646
1.280000;3.341366
1.290000;3.467225
1.300000;3.602126
1.310000;3.747109
1.320000;3.903382
1.330000;4.072352
1.340000;4.255670
1.350000;4.455286
1.360000;4.673521
1.370000;4.913158
1.380000;5.177563
1.390000;5.470848
1.400000;5.798088
1.410000;6.165620
1.420000;6.581465
1.430000;7.055921
1.440000;7.602441
1.450000;8.238934
1.460000;8.989782
1.470000;9.889055
1.480000;10.985853
1.490000;12.353634
1.500000;14.107459
1.510000;16.438344
1.520000;19.688425
1.530000;24.537629
1.540000;32.559239
1.550000;48.422524
1.560000;95.346400
1.570000;NaN
1.580000;-113.177821
1.590000;-52.509710
1.600000;-34.348948
1.610000;-25.539456
1.620000;-20.328315
1.630000;-16.882336
1.640000;-14.433565
1.650000;-12.603321
1.660000;-11.183190
1.670000;-10.048965
1.680000;-9.122012
1.690000;-8.350117
1.700000;-7.697248
1.710000;-7.137736
1.720000;-6.652800
1.730000;-6.228380
1.740000;-5.853740
1.750000;-5.520546
1.760000;-5.222221
1.770000;-4.953513
1.780000;-4.710174
1.790000;-4.488731
1.800000;-4.286315
1.810000;-4.100541
1.820000;-3.929404
1.830000;-3.771208
1.840000;-3.624512
1.850000;-3.488079
1.860000;-3.360844
1.870000;-3.241884
1.880000;-3.130395
1.890000;-3.025003
1.900000;-2.926534
1.910000;-2.833656
1.920000;-2.745889
1.930000;-2.662806
1.940000;-2.584029
1.950000;-2.509216
1.960000;-2.438061
1.970000;-2.370291
1.980000;-2.305656
1.990000;-2.243932
2.000000;-2.184915
2.010000;-2.128421
2.020000;-2.074280
2.030000;-2.022338
2.040000;-1.972454
2.050000;-1.924499
2.060000;-1.878355
2.070000;-1.833911
2.080000;-1.791067
2.090000;-1.749731
2.100000;-1.709816
2.110000;-1.671242
2.120000;-1.633937
2.130000;-1.597830
2.140000;-1.562859
2.150000;-1.528964
2.160000;-1.496090
2.170000;-1.464185
2.180000;-1.433200
2.190000;-1.403091
2.200000;-1.373815
2.210000;-1.345333
2.220000;-1.317606
2.230000;-1.290601
2.240000;-1.264284
2.250000;-1.238624
2.260000;-1.213591
2.270000;-1.189159
2.280000;-1.165302
2.290000;-1.141994
2.300000;-1.119212
2.310000;-1.096934
2.320000;-1.075140
2.330000;-1.053810
2.340000;-1.032924
2.350000;-1.012465
2.360000;-0.992417
2.370000;-0.972763
2.380000;-0.953487
2.390000;-0.934575
2.400000;-0.916014
2.410000;-0.897789
2.420000;-0.879889
2.430000;-0.862301
2.440000;-0.845014
2.450000;-0.828017
2.460000;-0.811299
2.470000;-0.794850
2.480000;-0.778660
2.490000;-0.762740
2.500000;-0.747039
2.510000;-0.731572
2.520000;-0.716329
2.530000;-0.701304
2.540000;-0.686487
2.550000;-0.671874
2.560000;-0.657455
2.570000;-0.643224
2.580000;-0.629176
2.590000;-0.615304
2.600000;-0.601601
2.610000;-0.588062
2.620000;-0.574682
2.630000;-0.561454
2.640000;-0.548375
2.650000;-0.535438
2.660000;-0.522639
2.670000;-0.509973
2.680000;-0.497435
2.690000;-0.485022
2.700000;-0.472729
2.710000;-0.460551
2.720000;-0.448485
2.730000;-0.436527
2.740000;-0.424672
2.750000;-0.412918
2.760000;-0.401261
2.770000;-0.389697
2.780000;-0.378222
2.790000;-0.366835
2.800000;-0.355530
2.810000;-0.344305
2.820000;-0.333158
2.830000;-0.322085
2.840000;-0.311082
2.850000;-0.300148
2.860000;-0.289279
2.870000;-0.278474
2.880000;-0.267728
2.890000;-0.257039
2.900000;-0.246405
2.910000;-0.235824
2.920000;-0.225292
2.930000;-0.214808
2.940000;-0.204369
2.950000;-0.193972
2.960000;-0.183614
2.970000;-0.173296
2.980000;-0.163013
2.990000;-0.152764
3.000000;-0.142546
3.010000;-0.132357
3.020000;-0.122195
3.030000;-0.112058
3.040000;-0.101944
3.050000;-0.091850
3.060000;-0.081774
3.070000;-0.071715
3.080000;-0.061671
3.090000;-0.051638
3.100000;-0.041617
3.110000;-0.031603
3.120000;-0.021596
3.130000;-0.011593
3.140000;-0.001593
3.150000;0.008428
3.160000;0.018429
3.170000;0.028433
3.180000;0.038444
3.190000;0.048462
3.200000;0.058490
3.210000;0.068530
3.220000;0.078583
3.230000;0.088652
3.240000;0.098740
3.250000;0.108847
3.260000;0.118976
3.270000;0.129129
3.280000;0.139309
3.290000;0.149517
3.300000;0.159756
3.310000;0.170027
3.320000;0.180334
3.330000;0.190678
3.340000;0.201061
3.350000;0.211486
3.360000;0.221955
3.370000;0.232471
3.380000;0.243036
3.390000;0.253653
3.400000;0.264323
3.410000;0.275050
3.420000;0.285837
3.430000;0.296685
3.440000;0.307598
3.450000;0.318578
3.460000;0.329628
3.470000;0.340751
3.480000;0.351951
3.490000;0.363229
3.500000;0.374590
3.510000;0.386036
3.520000;0.397571
3.530000;0.409198
3.540000;0.420921
3.550000;0.432742
3.560000;0.444667
3.570000;0.456698
3.580000;0.468839
3.590000;0.481095
3.600000;0.493470
3.610000;0.505967
3.620000;0.518591
3.630000;0.531347
3.640000;0.544239
3.650000;0.557272
3.660000;0.570451
3.670000;0.583716
3.680000;0.597205
3.690000;0.610856
3.700000;0.624675
3.710000;0.638667
3.720000;0.652840
3.730000;0.667198
3.740000;0.681750
3.750000;0.696501
3.760000;0.711459
3.770000;0.726631
3.780000;0.742026
3.790000;0.757650
3.800000;0.773513
3.810000;0.789623
3.820000;0.805990
3.830000;0.822623
3.840000;0.839531
3.850000;0.856726
3.860000;0.874218
3.870000;0.892018
3.880000;0.910139
3.890000;0.928592
3.900000;0.947392
3.910000;0.966551
3.920000;0.986084
3.930000;1.006006
3.940000;1.026333
3.950000;1.047082
3.960000;1.068269
3.970000;1.089915
3.980000;1.112037
3.990000;1.134657
4.000000;1.157796
4.010000;1.181477
4.020000;1.205724
4.030000;1.230563
4.040000;1.256021
4.050000;1.282127
4.060000;1.308911
4.070000;1.336405
4.080000;1.364644
4.090000;1.393664
4.100000;1.423505
4.110000;1.454208
4.120000;1.485817
4.130000;1.518379
4.140000;1.551946
4.150000;1.586570
4.160000;1.622312
4.170000;1.659232
4.180000;1.697397
4.190000;1.736881
4.200000;1.777761
4.210000;1.820121
4.220000;1.864051
4.230000;1.909650
4.240000;1.957025
4.250000;2.006291
4.260000;2.057574
4.270000;2.111013
4.280000;2.166756
4.290000;2.224968
4.300000;2.285830
4.310000;2.349539
4.320000;2.416315
4.330000;2.486397
4.340000;2.560053
4.350000;2.637580
4.360000;2.720119
4.370000;2.806436
4.380000;2.897739
4.390000;2.994490
4.400000;3.097215
4.410000;3.206507
4.420000;3.323040
4.430000;3.447584
4.440000;3.581022
4.450000;3.724373
4.460000;3.878815
4.470000;4.045722
4.480000;4.226704
4.490000;4.423661
4.500000;4.638852
4.510000;4.874981
4.520000;5.135314
4.530000;5.423837
4.540000;5.745457
4.550000;6.106295
4.560000;6.514076
4.570000;6.978701
4.580000;7.513061
4.590000;8.134269
4.600000;8.865538
4.610000;9.739160
4.620000;10.801441
4.630000;12.121220
4.640000;13.805492
4.650000;16.030123
4.660000;19.105972
4.670000;23.639495
4.680000;30.995226
4.690000;45.030760
4.700000;82.823599
4.710000;NaN
4.720000;-139.738465
4.730000;-57.358795
4.740000;-36.347615
4.750000;-26.626639
4.760000;-21.011153
4.770000;-17.350913
4.780000;-14.775040
4.790000;-12.863249
4.800000;-11.387689
4.810000;-10.214081
4.820000;-9.258143
4.830000;-8.464299
4.840000;-7.794409
4.850000;-7.221433
4.860000;-6.725664
4.870000;-6.292397
4.880000;-5.910441
4.890000;-5.571125
4.900000;-5.267628
4.910000;-4.994511
4.920000;-4.747382
4.930000;-4.522657
4.940000;-4.317382
4.950000;-4.129101
4.960000;-3.955753
4.970000;-3.795599
4.980000;-3.647159
4.990000;-3.509167
5.000000;-3.380532
